date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:24:40	103592/103592	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:29%20GMT	http://www.pixel-industry.com/html/royal-plate/elements.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/elements.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:41	4647/4647	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:30%20GMT	http://www.pixel-industry.com/html/royal-plate/locations.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/locations.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:41	32408/32408	---M--	200	added ('OK')	image/png	etag:%227e98-52a394165bf28%22	http://www.pixel-industry.com/html/royal-plate/img/logo.png	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/logo.png	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:41	49354/49354	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:30%20GMT	http://www.pixel-industry.com/html/royal-plate/about.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/about.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:42	66266/66266	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:30%20GMT	http://www.pixel-industry.com/html/royal-plate/menu-01.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/menu-01.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:42	53492/53492	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:31%20GMT	http://www.pixel-industry.com/html/royal-plate/menu-02.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/menu-02.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:43	31335/31335	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:32%20GMT	http://www.pixel-industry.com/html/royal-plate/menu-details.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/menu-details.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:43	40203/40203	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:32%20GMT	http://www.pixel-industry.com/html/royal-plate/reservations.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/reservations.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:44	33346/33346	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:33%20GMT	http://www.pixel-industry.com/html/royal-plate/catering.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/catering.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:44	37790/37790	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:33%20GMT	http://www.pixel-industry.com/html/royal-plate/catering-single-page.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/catering-single-page.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:45	39027/39027	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:33%20GMT	http://www.pixel-industry.com/html/royal-plate/gallery.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/gallery.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:45	32490/32490	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:34%20GMT	http://www.pixel-industry.com/html/royal-plate/blog.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/blog.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:46	28030/28030	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:24:34%20GMT	http://www.pixel-industry.com/html/royal-plate/contact.html	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/contact.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:47	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-52a3943a8ae84%22	http://www.pixel-industry.com/html/royal-plate/masterslider/style/blank.gif	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/masterslider/style/blank.gif	(from http://www.pixel-industry.com/html/royal-plate/)
18:24:47	1504/1504	---M-Z	200	added ('OK')	image/svg+xml	etag:%225e0-52a39436093ec-gzip%22	http://www.pixel-industry.com/html/royal-plate/img/svg/heading-icon.svg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/svg/heading-icon.svg	(from http://www.pixel-industry.com/html/royal-plate/)
18:25:07	105068/105068	---M--	200	added ('OK')	image/jpeg	etag:%2219a6c-52a3941a76d0d%22	http://www.pixel-industry.com/html/royal-plate/img/gallery/gallery-1s.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/gallery/gallery-1s.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:25:24	99694/99694	---M--	200	added ('OK')	image/jpeg	etag:%221856e-52a3941ad7023%22	http://www.pixel-industry.com/html/royal-plate/img/gallery/gallery-2s.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/gallery/gallery-2s.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:25:28	301001/301001	---M--	200	added ('OK')	image/png	etag:%22497c9-52a3943160482%22	http://www.pixel-industry.com/html/royal-plate/img/pics/spices-left.png	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/spices-left.png	(from http://www.pixel-industry.com/html/royal-plate/)
18:25:29	242154/242154	---M--	200	added ('OK')	image/jpeg	etag:%223b1ea-52a3941a34281%22	http://www.pixel-industry.com/html/royal-plate/img/gallery/gallery-1.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/gallery/gallery-1.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:25:34	290489/290489	---M--	200	added ('OK')	image/png	etag:%2246eb9-52a39431aea7c%22	http://www.pixel-industry.com/html/royal-plate/img/pics/spices-right.png	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/spices-right.png	(from http://www.pixel-industry.com/html/royal-plate/)
18:25:52	144269/144269	---M--	200	added ('OK')	image/jpeg	etag:%222338d-52a3941b3aa13%22	http://www.pixel-industry.com/html/royal-plate/img/gallery/gallery-3s.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/gallery/gallery-3s.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:25:53	145931/145931	---M--	200	added ('OK')	image/jpeg	etag:%2223a0b-52a3941b09cb9%22	http://www.pixel-industry.com/html/royal-plate/img/gallery/gallery-3.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/gallery/gallery-3.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:25:54	127222/127222	---M--	200	added ('OK')	image/jpeg	etag:%221f0f6-52a3941b9c89f%22	http://www.pixel-industry.com/html/royal-plate/img/gallery/gallery-4s.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/gallery/gallery-4s.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:26:00	39784/39784	---M--	200	added ('OK')	image/png	etag:%229b68-52a3942d81bba%22	http://www.pixel-industry.com/html/royal-plate/img/pics/menu-item-01.png	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/menu-item-01.png	(from http://www.pixel-industry.com/html/royal-plate/)
18:26:01	38566/38566	---M--	200	added ('OK')	image/png	etag:%2296a6-52a3942dd9232%22	http://www.pixel-industry.com/html/royal-plate/img/pics/menu-item-02.png	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/menu-item-02.png	(from http://www.pixel-industry.com/html/royal-plate/)
18:26:02	245449/245449	---M--	200	added ('OK')	image/jpeg	etag:%223bec9-52a3941aa14b7%22	http://www.pixel-industry.com/html/royal-plate/img/gallery/gallery-2.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/gallery/gallery-2.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:26:03	37790/37790	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202016%2010:25:52%20GMT	http://www.pixel-industry.com/html/royal-plate/catering-single-page	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/catering-single-page-2.html	(from http://www.pixel-industry.com/html/royal-plate/)
18:26:07	38587/38587	---M--	200	added ('OK')	image/png	etag:%2296bb-52a3942dde03d%22	http://www.pixel-industry.com/html/royal-plate/img/pics/menu-item-03.png	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/menu-item-03.png	(from http://www.pixel-industry.com/html/royal-plate/)
18:26:33	182788/182788	---M--	200	added ('OK')	image/jpeg	etag:%222ca04-52a39426277e0%22	http://www.pixel-industry.com/html/royal-plate/img/pics/img-09.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/img-09.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:26:41	313034/313034	---M--	200	added ('OK')	image/jpeg	etag:%224c6ca-52a3941b81305%22	http://www.pixel-industry.com/html/royal-plate/img/gallery/gallery-4.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/gallery/gallery-4.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:26:53	320695/320695	---M--	200	added ('OK')	image/jpeg	etag:%224e4b7-52a39424751fb%22	http://www.pixel-industry.com/html/royal-plate/img/pics/img-01.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/img-01.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:26:59	84345/84345	---M-Z	200	added ('OK')	application/javascript	etag:%2214979-52a39436ba42a-gzip%22	http://www.pixel-industry.com/html/royal-plate/js/jquery-2.1.4.min.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/js/jquery-2.1.4.min.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:00	13774/13774	---M-Z	200	added ('OK')	application/javascript	etag:%2235ce-52a3943588166-gzip%22	http://www.pixel-industry.com/html/royal-plate/js/bootstrap.min.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/js/bootstrap.min.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:03	39514/39514	---M-Z	200	added ('OK')	application/javascript	etag:%229a5a-53cebed9ed6b2-gzip%22	http://www.pixel-industry.com/html/royal-plate/js/jquery.scripts.min.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/js/jquery.scripts.min.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:04	363146/363146	---M--	200	added ('OK')	image/jpeg	etag:%2258a8a-52a394269fdbc%22	http://www.pixel-industry.com/html/royal-plate/img/pics/img-10.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/img-10.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:05	205232/205232	---M--	200	added ('OK')	image/jpeg	etag:%22321b0-52a39424c4f85%22	http://www.pixel-industry.com/html/royal-plate/img/pics/img-02.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/img-02.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:05	6967/6967	---M-Z	200	added ('OK')	application/javascript	etag:%221b37-52a394384d9c9-gzip%22	http://www.pixel-industry.com/html/royal-plate/masterslider/jquery.easing.min.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/masterslider/jquery.easing.min.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:07	20947/20947	---M-Z	200	added ('OK')	application/javascript	etag:%2251d3-52a394371e9e7-gzip%22	http://www.pixel-industry.com/html/royal-plate/js/jquery.magnific-popup.min.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/js/jquery.magnific-popup.min.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:08	23890/23890	---M-Z	200	added ('OK')	application/javascript	etag:%225d52-52a394439e574-gzip%22	http://www.pixel-industry.com/html/royal-plate/owl-carousel/owl.carousel.min.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/owl-carousel/owl.carousel.min.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:08	4981/4981	---M-Z	200	added ('OK')	application/javascript	etag:%221375-52a39436bea82-gzip%22	http://www.pixel-industry.com/html/royal-plate/js/jquery.dlmenu.min.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/js/jquery.dlmenu.min.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:08	157512/157512	---M-Z	200	added ('OK')	application/javascript	etag:%2226748-52a39438fda76-gzip%22	http://www.pixel-industry.com/html/royal-plate/masterslider/masterslider.min.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/masterslider/masterslider.min.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:08	179694/179694	---M--	200	added ('OK')	image/jpeg	etag:%222bdee-52a39424e1492%22	http://www.pixel-industry.com/html/royal-plate/img/pics/img-03.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/img-03.jpg	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:08	7428/7428	---M-Z	200	added ('OK')	application/javascript	etag:%221d04-52a3943659169-gzip%22	http://www.pixel-industry.com/html/royal-plate/js/include.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/js/include.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:09	11251/11251	---M-Z	200	added ('OK')	application/javascript	etag:%222bf3-534c52f4b8fdf-gzip%22	http://www.pixel-industry.com/html/royal-plate/js/instagram-stream.jquery.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/js/instagram-stream.jquery.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:10	2515/2515	---M-Z	200	added ('OK')	application/javascript	etag:%229d3-52a39437c61a0-gzip%22	http://www.pixel-industry.com/html/royal-plate/js/ScrollToPlugin.min.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/js/ScrollToPlugin.min.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:11	107961/107961	---M-Z	200	added ('OK')	application/javascript	etag:%221a5b9-52a394380c6e0-gzip%22	http://www.pixel-industry.com/html/royal-plate/js/TweenMax.min.js	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/js/TweenMax.min.js	(from http://www.pixel-industry.com/html/royal-plate/)
18:27:13	18299/18299	---M--	200	added ('OK')	image/png	etag:%22477b-52a39415ed951%22	http://www.pixel-industry.com/html/royal-plate/img/input-arrow.png	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/input-arrow.png	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:27:20	68300/68300	---M--	200	added ('OK')	application/x-font-otf	etag:%2210acc-52a3941508cee%22	http://www.pixel-industry.com/html/royal-plate/fonts/Montserrat-UltraLight.otf	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/fonts/Montserrat-UltraLight.otf	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:29:00	683965/683965	---M--	200	added ('OK')	image/jpeg	etag:%22a6fbd-52a3941c48ea3%22	http://www.pixel-industry.com/html/royal-plate/img/page-titles/page-title-1.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/page-titles/page-title-1.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:29:28	842359/842359	---M--	200	added ('OK')	image/jpeg	etag:%22cda77-52a3941ce79dd%22	http://www.pixel-industry.com/html/royal-plate/img/page-titles/page-title-3.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/page-titles/page-title-3.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:29:51	577945/577945	---M--	200	added ('OK')	image/jpeg	etag:%228d199-52a3941d73c59%22	http://www.pixel-industry.com/html/royal-plate/img/page-titles/page-title-5.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/page-titles/page-title-5.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:29:51	466543/466543	---M--	200	added ('OK')	image/jpeg	etag:%2271e6f-52a3941d701b1%22	http://www.pixel-industry.com/html/royal-plate/img/page-titles/page-title-6.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/page-titles/page-title-6.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:29:58	182281/182281	---M--	200	added ('OK')	image/jpeg	etag:%222c809-52a3941de77ed%22	http://www.pixel-industry.com/html/royal-plate/img/page-titles/page-title-8.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/page-titles/page-title-8.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:30:07	92490/92490	---M--	200	added ('OK')	image/png	etag:%221694a-52a394214b7dc%22	http://www.pixel-industry.com/html/royal-plate/img/pics/bkg-img2.png	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/bkg-img2.png	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:31:25	588160/588160	---M--	200	added ('OK')	image/jpeg	etag:%228f980-52a3941e9bb19%22	http://www.pixel-industry.com/html/royal-plate/img/pics/bkg-img1.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/bkg-img1.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:31:39	567591/567591	---M--	200	added ('OK')	image/jpeg	etag:%228a927-52a39423173ee%22	http://www.pixel-industry.com/html/royal-plate/img/pics/bkg-img5.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/bkg-img5.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:32:09	802150/802150	---M--	200	added ('OK')	image/jpeg	etag:%22c3d66-52a394229171f%22	http://www.pixel-industry.com/html/royal-plate/img/pics/bkg-img4.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/bkg-img4.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:32:19	882663/882663	---M--	200	added ('OK')	image/jpeg	etag:%22d77e7-52a39422978b0%22	http://www.pixel-industry.com/html/royal-plate/img/pics/bkg-img3.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/bkg-img3.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:32:28	111616/111616	---M--	200	added ('OK')	image/jpeg	etag:%221b400-52a39423a6ce3%22	http://www.pixel-industry.com/html/royal-plate/img/pics/bkg-img8.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/bkg-img8.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:32:41	383651/383651	---M--	200	added ('OK')	image/jpeg	etag:%225daa3-52a3942394017%22	http://www.pixel-industry.com/html/royal-plate/img/pics/bkg-img7.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/bkg-img7.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:32:46	164323/164323	---M--	200	added ('OK')	image/png	etag:%22281e3-52a394240359b%22	http://www.pixel-industry.com/html/royal-plate/img/pics/bkg-img9.png	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/bkg-img9.png	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
18:33:34	805100/805100	---M--	200	added ('OK')	image/jpeg	etag:%22c48ec-52a3942339aa8%22	http://www.pixel-industry.com/html/royal-plate/img/pics/bkg-img6.jpg	C:/Apache24/htdocs/My%20Web%20Sites/pixel-industry.com/www.pixel-industry.com/html/royal-plate/img/pics/bkg-img6.jpg	(from http://www.pixel-industry.com/html/royal-plate/css/style.css)
